timestamp,bvp_values,eda_values,question,first_seen,submit,confidence,guess,guess_type,answerStatus
1.76795E+15,-0.051097699,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.05008205,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.050607771,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051906727,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.052921716,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.053259972,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.053596951,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.055263247,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.059447378,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.066521324,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.075741768,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.085356288,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.093069427,0.0247456,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.096791193,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.095458552,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.08955612,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.080997944,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.072411954,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.06625358,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.064154878,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.066640526,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.07316304,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.082406729,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.092779264,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.102853879,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.111536443,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.117997244,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.121536747,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.121503979,0.023948539,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.117398717,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.109173238,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.097473651,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.083602205,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.069297992,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.056471743,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.046853293,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.041502617,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.040302556,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.041788984,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.043660581,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.043787207,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.041090343,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.035831746,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.02927755,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.022964075,0.024645967,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.017876852,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.013982128,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.010510981,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.006822392,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.003106996,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.000390045,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,5.20E-05,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.002611216,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.00831769,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.016041525,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.024070062,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.030521825,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.033907972,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.033507466,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.029432274,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.022433579,0.024147805,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.01359868,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.004071943,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.005139232,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.013273656,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019860931,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.024716407,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.027902164,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.02966889,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.030387618,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.030480646,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.030361667,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.030393928,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.030872151,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.032024227,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.03402108,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.03698431,0.023962772,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.040985934,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.04603897,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.052083552,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.058977202,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.066497147,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.074358165,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.082243882,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.089841872,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.096874118,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.103122607,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.108448721,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.112798594,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.116193138,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.118710421,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.120465271,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.121588893,0.025571128,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.122213803,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.122466415,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.122461706,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.122295976,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.122039668,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.121733919,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.121391162,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.120998375,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.120522767,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.119918406,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.119128555,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.118084304,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.116707228,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.114919215,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.112656176,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.10987848,0.023735041,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.106573813,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.102758512,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.098481566,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.093824439,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.088890456,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.083786115,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.078600921,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.073391527,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.068172291,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.062912561,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.057541028,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.051958404,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.04606019,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.039766014,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.033046141,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.025936488,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.01853803,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.011001914,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.003506755,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.00376524,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.010650027,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.017018925,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.022788027,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.027919875,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.032419238,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.036323104,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.0396882,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.042580824,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.045069188,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.047217194,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.049080685,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.050706562,0.024987565,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.052133609,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.053392954,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.054507334,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.055490755,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.05634987,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.057085264,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.057690535,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.058149714,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.058435649,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.05851312,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.058350131,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.057933725,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.057279639,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.056432024,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.055458587,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.054442465,0.024887932,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.053470165,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.0526185,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051943395,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051473923,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051213425,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051143885,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051229086,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051416766,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051643364,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051844157,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051966347,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051978033,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051868789,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051643513,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.051314887,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.050898504,0.025457263,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.05040868,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.049851708,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.049219791,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.048490122,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.047628988,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.046598934,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.045367714,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.043919258,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.042262711,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.040433303,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.038486708,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.036491696,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.034519952,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.032634065,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.030879308,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.029281037,0.027407216,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.027846366,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.026568534,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.025431944,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.024417311,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.023504991,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.022675261,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.021909107,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.021190099,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.020504152,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.019838251,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.019181523,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.018527636,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.017875146,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.017224889,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.016574979,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.015914598,0.026652854,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.0152192,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.014449674,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.013556934,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.012491882,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.011217126,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.009715924,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.007998131,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.006102735,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.004093619,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-0.002048898,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,-4.90E-05,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.001833661,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.003544206,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.00505249,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.00635537,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.007474008,0.025585361,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.008447862,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.009325974,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.010156898,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.010980745,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.011824309,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.012698227,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.013597703,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.014507568,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.015408369,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016279867,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.017100602,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.017845705,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.018487331,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.018998627,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019358175,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019552801,0.026026592,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019579008,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019444086,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.019166512,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.018774346,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.018302223,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.017789327,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.01727975,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016823653,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016475048,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016283518,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016281702,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016474688,0.025314929,0,7,TRUE,4,FALSE,,correct
1.76795E+15,0.016837595,0.025314929,0,7,TRUE,4,FALSE,,correct
